Issue Type,Summary,Description,Custom field (Story Points),Version,Contributors,Developer_Rank,Developer_commits,Developer_created_MRs,Developer_modified_files,Developer_commits_reviews,Developer_updated_MRs,Developer_fixed_defects,Developer_ARs,Tester_detected_defects,Tester_ARs,Creator_ARs,Version_encoded
Story,get apm/apigeeMobileConfig throws exception when its not set,"2015-09-04 22:34:01,420 [http-bio-8080-exec-22] ERROR org.apache.usergrid.rest.exceptions.AbstractExceptionMapper- Uncaught Exception
java.lang.IllegalArgumentException: JSON source MUST not be null
        at com.sun.jersey.api.json.JSONWithPadding.<init>(JSONWithPadding.java:90)
        at org.apache.usergrid.rest.applications.ApplicationResource.getAPMConfig(ApplicationResource.java:613)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:483)
        at com.sun.jersey.spi.container.JavaMethodInvokerFactory$1.invoke(JavaMethodInvokerFactory.java:60)
        at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$TypeOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:185)
        at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:75)
        at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:302)
        at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)
        at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)
        at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)
        at com.sun.jersey.server.impl.uri.rules.SubLocatorRule.accept(SubLocatorRule.java:137)
        at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)
        at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:108)
        at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:147)
        at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:84)
        at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1542)
        at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:1473)
        at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1419)
        at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:1409)
        at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:409)
        at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:558)
        at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:927)
        at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:875)
        at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:829)
        at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)
        at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)
        at org.apache.shiro.web.servlet.AbstractShiroFilter.executeChain(AbstractShiroFilter.java:449)
        at org.apache.shiro.web.servlet.AbstractShiroFilter$1.call(AbstractShiroFilter.java:365)
        at org.apache.shiro.subject.support.SubjectCallable.doCall(SubjectCallable.java:90)
        at org.apache.shiro.subject.support.SubjectCallable.call(SubjectCallable.java:83)
        at org.apache.shiro.subject.support.DelegatingSubject.execute(DelegatingSubject.java:383)
        at org.apache.shiro.web.servlet.AbstractShiroFilter.doFilterInternal(AbstractShiroFilter.java:362)
        at org.apache.shiro.web.servlet.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:125)
        at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:343)
        at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:260)
        at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)
        at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)
        at org.apache.usergrid.rest.filters.ContentTypeFilter.doFilter(ContentTypeFilter.java:92)
        at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241)
        at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208)
        at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220)
        at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122)
        at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:503)
        at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170)
        at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103)
        at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950)
        at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116)
        at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421)
        at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1070)
        at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611)
        at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:314)
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
        at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)",3.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4090909090909091,0.3529411764705882,0.28915662650602414,0.28915662650602414,0.0
Story,Separate database system and system bootstrap,"A call to /system/database/setup currently performs a database setup, ES setup, and then proceeds to migrate data.  This should be split into 2 separate events.  They should be the following.

 /system/database/setup creates all column families and ES indexes

/system/database/bootstrap 
runs a datamigration manager, then  creates all bootstrap data required for usergrid to function",3.0,0,0.0,0.9505494505494506,0.932258064516129,0.8133333333333334,0.9656816015252622,0.0,0.7848101265822784,0.5714285714285714,0.5909090909090909,0.3529411764705882,0.5301204819277109,0.5301204819277109,0.0
Story,Style generated Docs like the Website,"Currently our Sphinx-generated docs adopt the look and feel of the ReadTheDocs website, which is not bad but it does not look like the rest of our website. 

We should style the docs so that the use the same header and footer as our existing website and use the same colors, fonts, etc.",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,0.2647058823529412,0.3614457831325302,0.3614457831325302,0.0
Story,Create a tool with the capability to wipe an application from Cassandra,"Given an App ID, we need to be able to wipe the data from Cassandra.  This can be standalone.",3.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4090909090909091,1.0,1.0000000000000002,1.0000000000000002,0.0
Story,Include distances in geoquery responses,"The best place for this would be in the metadata of the results, in metadata.distance perhaps.",3.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4090909090909091,1.0,1.0000000000000002,1.0000000000000002,0.0
Story,Remove duplicate add to collection on write path,Todd's spaghetti comments on write path which results in 2x writes to cassandra ops.,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3037974683544304,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0
Story,Upgrade Shiro to be current version,"In order to support NIO.  Current version is ancient.

",1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,1.0,1.0000000000000002,1.0000000000000002,0.0
Bug,Batch interval in seconds not honored,"The following property is present in the configuration of counter batch submits.

{code}
usergrid.counter.batch.interval=30
{code}

This is not honored.  This needs fixed in the 2.0 and 2.1 branch.",3.0,0,0.0,0.9505494505494506,0.932258064516129,0.8133333333333334,0.9656816015252622,0.0,0.7848101265822784,0.5714285714285714,0.5909090909090909,0.3529411764705882,0.5301204819277109,0.5301204819277109,0.0
Story,Unable to do case sensitive queries using '=',"Lets say you have two values {""name"":""cow""} and {""name"":""Cow""}
When you do a query on name = ""cow"".

We get both ""cow"" and ""Cow"" back in the results. Equals should be a case sensitive search. ergo we should only be returning ""cow""",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037974683544304,1.0,1.0,0.14705882352941177,0.44578313253012053,0.44578313253012053,0.0
Story,Fix CorePersistant Properties and Stack Properties to not overlap when using Aws SDK,They both use the AWS sdk but have the possibility to use different versions. This possibility should be eliminated in the future by consolidating which sdk is pulled.,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.44578313253012053,0.44578313253012053,0.0
Bug,Re-index using AmazonAsyncEventService should support updated date,"see implemented example for InMemoryAsyncEventService

org/apache/usergrid/corepersistence/asyncevents/EventBuilderImpl.java:166

This filters out based on modified/updated date for the events to be indexed.  Need to ensure AmazonAsyncEventService consumers implement something similar OR look to have the producer filter out the events and not even drop on the AWS queues.",3.0,0,1.0,0.9505494505494506,0.932258064516129,0.8133333333333334,0.9656816015252622,0.0,0.7848101265822784,0.5714285714285714,0.5909090909090909,0.08823529411764705,0.07228915662650603,0.07228915662650603,0.0
Story,Start Usergrid graduation process,"1. update status page to include all users
2. create DRAFT Top Level Project resolution
3. start discussion on dev list",3.0,1.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,0.2647058823529412,0.3614457831325302,0.3614457831325302,0.49514851485148514
Story,[SPIKE] Review 'ignored tests',Hopefully there's nothing bad in there.,3.0,"2.2.0,2.1.0",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,1.0,1.0000000000000002,1.0000000000000002,0.9975247524752474
Bug,Fix and prune Usergrid tools in 2.1,"The Usergrid tools are broken in a variety of ways in the two-dot-o and two-dot-o-dev brands. The tools do not compile. Many rely on outdated 1.0 concepts. Many are obsolete.

1. Delete any obsolete tools
2. Make all tools compile",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,0.2647058823529412,0.3614457831325302,0.3614457831325302,0.0
Story,Confirm that using where tokens in queries works in 2.1 ,Doesn't work in 2.0 but can't reproduce in 2.1. Try to reproduce. ,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037974683544304,1.0,1.0,0.14705882352941177,0.44578313253012053,0.44578313253012053,0.0
Story,QL for contains 'text*' does not appear to work,"select * where title contains 'ta*' does not work (at all) as documented here:
http://apigee.com/docs/app-services/content/working-queries",3.0,2.1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4090909090909091,1.0,1.0000000000000002,1.0000000000000002,0.9950495049504949
Story,ImportAdmins tool should merge organizations of duplicate users,"Some older Usergrid systems may have multiple accounts with the same username or email address, something which is not allowed and problematic now. 

When such users are imported into a new system by the ImportAdmins program we can ""repair"" such users by merging the duplicates and ensure that the resulting single user account has the union of organization in the one or more duplicate users.",3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,0.2647058823529412,0.3614457831325302,0.3614457831325302,0.0
Story,Complete Multi Region ES management implementation,"When indexes are created on setup, as well as aliases assigned on application creation, this is only performed in the local region.  We need to create indexes in all regions during an index administration operation, as well as create aliases. 

We will also probably want to make our aliases and underlying indexes identical, in order to allow for ease of administration regardless of region.

We need to account for two cases:
1) Secondary region does not already have ES indexes configured - need to create the indexes and aliases
2) Secondary region already has ES installed and configured (indexes existing) - only need to create aliases
",1.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4090909090909091,0.3529411764705882,0.5301204819277109,0.5301204819277109,0.0
Story,Implement the ability to track the storage used by an app,Depends on counters getting fixed,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0000000000000002,0.0
Story,New ExportApp tool,"Provide new tool that exports an app:
1. Writes two types of files: entities and connections
2. Each line of output files will be one complete JSON object
3. Use RxJava for multithreading of reads and of writes",1.0,1.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095237,0.5909090909090909,0.2647058823529412,0.3614457831325302,0.3614457831325302,0.49514851485148514
