Summary,Custom field (Story Points),Assignee_count,Reporter_count,Creator_count
Add ability to prefix metric names in chronograph with the connections class output name,2.0,0.06390084351867792,0.12644418872266974,0.10619977037887486
Stand-up an obs_decam calibrateImage config script,1.0,0.04950077466001033,0.19646336785577292,0.12284730195177956
 SP Evaluate slew time and dome temp in efd consdb from Rodrigo,1.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
SP Read many logging requirements docs ,5.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
SP Give ConsDB notes to Brian,1.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
"M1M3 support system & VMS CSC installation for Kafka, various sal-related work, improved latency of GUI/EUI",4.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Update RA for CalibrateImage pipeline,1.0,0.06112497848166638,0.249873417721519,0.1894374282433984
run/runQuantum documentation updates from RFC-1052,1.0,0.14227707006369428,0.5408822401227464,0.26693455797933413
Improve the M2 CSC Performance and Robustness of Unit Test,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Move to alma 9 instead of centos 7,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Migrate from T2a to C4a chips in GCP,3.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Mobu CI for new tutorial notebooks,1.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Change sdm_schemas package to lsst.sdm.schemas,2.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Documenteer: Pin Sphinx < 8.2 to avoid sphinxcontrib-bibtex incompatibility,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Drop Python 3.11 support in Safir and Phalanx,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Nublado: client bug - `extra_headers`,2.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Add a sentry release to the mobu deployment,1.0,0.0,0.02243958573072497,0.02238805970149254
Debug the Command of MTDome Python GUI,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Remove dependency on cadc Registry web-service,3.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Fix documenteer jenkins runs to render class diagram,3.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
Mobu: staggered start,2.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Debugging/testing/QA sessions.,2.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Kafka summit readiness 7,2.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
 Deployment support (BTS),1.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
New expected field in TAP_SCHEMA for the CADC TAP Service - api_created,1.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Update mobu code base,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Modify services to understand IVOID butler URIs,1.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Document Kafka CSC installation on cRIOs,1.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Update integration test and reporting harness for Cycle40,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Switch to sidecar containers for Cloud SQL,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Remove deprecated element-wise numpy double precision conversion from cpCtiSolve,1.0,0.011152952315372697,0.023452243958573073,0.003444316877152698
Pipelines with clustering miss some dependencies,6.0,0.018630573248407643,0.5227617951668585,0.6512629161882894
Compare DIA performance with and without deblending,6.0,0.015639524875193662,0.12630609896432682,0.08668197474167623
Cluster pipetasks do not create a DAG,2.0,0.018630573248407643,0.12041426927502877,0.05453501722158438
Add quantum graph constraint to getTemplate,1.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
DREAM should send files to LFA,3.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Mobu: only checkout notebook repos once,3.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
scarlet_lite get_valid_monotonic_pixels recursion  causes segfault,4.0,0.07483215699776209,0.16438051400076717,0.36079219288174513
obs.lsst.cameraTransforms bug in converting to or from Amplifier pixels,1.0,0.0018484248579789982,0.006666666666666667,0.0
Support serialization and deserialization of Felis schemas,6.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Times Square: Add support for date and datetime parameters,13.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Bring SSOTAP(tap-postgres) up to date with lsst-tap-service (QServ changes),3.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
 Review Kafka controllers no ID assignment in Sasquatch,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
CADC upstream changes break lsst-tap-service build,2.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Prepare a script for running the MTDome in observing night simulating mode.,2.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Deprecate MakeWarp and WarpAndPsfMatch tasks the second time,1.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Fix generic formatting action with isort check if ruff lint not defined,1.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Fix error in updateVisitSummary when input detector is missing,1.0,0.21305086934067824,0.016785577291906408,0.2534443168771527
Support the Rotator + CCW + Camera Test,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Fix regressions in QG generation performance from switch to new query system,2.0,0.21305086934067824,0.7992481779823553,0.4443168771526981
Improve ip_diffim detectAndMeasure behavior around bright stars,4.0,0.015639524875193662,0.12630609896432682,0.08668197474167623
IsrStatistics will fail if overscanDetectorConfig.doAnyParallelOverscan=True,1.0,0.011152952315372697,0.023452243958573073,0.003444316877152698
Create docker image for Camera team maven builds,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
All GKE agents are missing ,2.0,0.003343949044585987,0.009205983889528193,0.009184845005740528
Add Jenkinsfile linting to Jenkins Shared Library,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Fix Gafaelfawr handling of ephemeral Redis password,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Write butler provenance to parquet files,8.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Update SALSubsystems.xml RuntimeLanguages to Python,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Fix LOVE not properly handling bad urls for checking EFD or SAL statuses,1.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Kafka summit readiness 6,4.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Remove the IDL Dependencies in CSCs and Fix the Failed Tests,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Solve dependabot alerts on LOVE repositories,2.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Finish up audiotrigger clients for TunableLaser,6.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
In lieu of ticket DM-47293,3.0,0.003025477707006369,0.005753739930955121,0.0057405281285878304
dp1_lsst_io: Set up documentation site for DP1,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Fix LOVE empty schema scripts showing an error sign,1.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Fix problems running Kafka CSC on cRIOs,3.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Kafka memory leak on cRIO/with C/C++ binding,3.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
"SP ROLEX, logging meeting, logging brain dump",1.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
SP only consdb wide views,3.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
"Prepare, attend, and notes about the logging observers demo",2.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
Load testing fixes for the JupyterHub spawner,4.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Calib generation fails because LSST BUTLER RUN is too long.,1.0,0.2200098984334653,0.4995166858457998,0.4291044776119403
Implement 9.1 rubin-env,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
SP for MTDome code work,3.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Create DP1-RC2 Tagged Collection,1.0,0.04340893441211913,0.3044725738396625,0.2904707233065442
Fix footprint size bug in subtraction quality metric,1.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Log SP for first sprint work in the implementation of LOVE-frontend glycol system display,3.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Log SP for third sprint work in the implementation of LOVE-frontend night planning tool,3.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Develop the Rotator and Hexapod Python GUIs in Phase 7,3.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
SP-only: DM-44945 Try to fill in more ConsDB exposure table columns for ComCamSim data,2.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Add detectAndMeasure deblending tests,2.0,0.0534601480461353,0.1807518220176448,0.053386911595866816
Mobu: disable in-memory logging,2.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Effort of the Development the MTDome Python GUI in Phase 5,4.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Aarch-dev container has stopped connecting to dev ,1.0,0.003343949044585987,0.009205983889528193,0.009184845005740528
Unmess the SENSOR_EDGE/INEXACT_PSF mask planes on the coadds,3.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Switch middleware packages to ruff format from black,4.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Improve Gafaelfawr metrics and logging for rate limiting,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
DIMM XML changes for Cycle 40,2.0,0.015452315372697537,0.0005753739930955121,0.25057405281285877
Kafka summit readiness 5,4.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
post stakeholder demo conversations,4.0,0.007006369426751592,0.013233601841196777,0.01320321469575201
Drop sqrbot-jr from Discovery Alliance Slack,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Remove user collections mistakenly pushed to rc2_subset,1.0,0.003821656050955414,0.009205983889528193,0.009184845005740528
Update ComCam Real/Bogus model,4.0,0.015639524875193662,0.12630609896432682,0.08668197474167623
Restart BTS and get telescopes to track,1.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
QA sessions about various topics,2.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Watch SQuaRE Bootcamp videos,3.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Times Square / Noteburst in idfprod,2.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Investigate new gcloud arm chip C4A,4.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Look into changing async job handling in Mobu to align with available pyvo API (run_async method),1.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Reduce Kubernetes control plane load from Nublado controller,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Update ESS Sensor tests,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Implement (partial) DREAM events,2.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Create documentation site for Data Facilities,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Invert negative footprints for deblending in DIA,2.0,0.0534601480461353,0.1807518220176448,0.053386911595866816
Extract the Common Functions from MTDome CSC to Common Repository,2.0,0.09488294026510587,0.3693517453011124,0.585820895522388
Fix incorrect footprint merging in diffim,6.0,0.14227707006369428,0.5408822401227464,0.26693455797933413
Mobu: configurable terminationGracePeriodSeconds,1.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Rename label for aarch and x86 to be more clear,4.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Mobu: configurable concurrency,1.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Add metrics to the Nublado controller,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Change quickLook calibrateImage output table name to preSource,1.0,0.04950077466001033,0.19646336785577292,0.12284730195177956
Move some staticmethod and utility functions from assemble_coadd,2.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
Develop the MTDome Python GUI in Phase 6,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Support the Lock/Unlock Motion of Rotator CSC,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Set LSST_CONDA_CHANNELS based on dev version in deploy,1.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
DRP DIA Association creates multiple associations at tract overlaps,4.0,0.008058615940781545,0.12630609896432682,0.3366819747416762
"Add aarch64 to lsst_distrib, ci_hsc and ci_imsim",1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Update official release to work with Aarch and arm64,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Add `pvi` to inferred dataset types in `source_injection`,1.0,0.008058615940781545,0.016785577291906408,0.003444316877152698
Enable Sentry in SIAv2 app,4.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Implement DREAM telemetry,2.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Add aarch64 and arm64 to weeklies ,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Fix pandas indexing failures in sourceObjectMatch,1.0,0.21305086934067824,0.19646336785577292,0.37284730195177956
Handle the border regions correctly when stitching together cell coadds,2.0,0.04982570149767602,0.16285385500575372,0.08266360505166476
associationCore KeyError: 'diaPipe:alertPackager' when diaPipe:doPackageAlerts=False,1.0,0.10570235840936479,0.43282700421940934,0.5083237657864523
Squareone: Implement an Apps menu item for linking to Times Square,7.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Update Qserv documentation config,2.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Update pz-rail-base feedstock,2.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Add consdb test tooling,2.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Add g0 to the non-standard unit exceptions in XML unit unit test,1.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Switch the build environments to Kafka,5.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Process the XML Release for Cycle40,4.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Various build tasks and investigations,3.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Implement the Watcher Alarms for the High Current Issue on the Hexapods,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Repeat Cassandra scale test with fully filled diaObject tables,2.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Document using the new API quota restriction system,4.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Fix ci_cpp failures,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Squareone: Sentry,3.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Final set of repo corrections for AOS comcam on-sky data.,2.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Remove deprecated tap module in Felis,1.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Unfurlbot: Improve logging to trace unfurl events and their triggers,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Test BPS using HTCondor 24.0 on the submit side,2.0,0.01735668789808917,0.04751822017644802,0.04018369690011481
SP logging links,1.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
Cleanup for stakeholder demo,2.0,0.007006369426751592,0.013233601841196777,0.01320321469575201
kickoff Nightly Digest fresh start,1.0,0.007006369426751592,0.013233601841196777,0.01320321469575201
Kafka summit readiness  4,4.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Add timing metrics for APDB read and write operations,1.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Fix envconfig script for zsh,1.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
CutOutDonut optimizations,8.0,0.030773368910311585,0.08856923667050248,0.05510907003444317
Read even more documentation,2.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Redeploy BTS (K0004),1.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Bug with pyvo trying to read the results from a Job that doesn't have a result id ,2.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Add multiprofit columns to the object table,6.0,0.04252237906696506,0.16438051400076717,0.11079219288174512
Deploy Kafka to the Summit,1.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
BTS Integration testing before Summit Kafka deployment.,3.0,0.0027070063694267514,0.00863060989643268,0.008610792192881746
Install ATS PXIs in BDC,2.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
Get MTReflector ready for release,6.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
SP - consdb wide views,5.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
Logging workshop and prep,1.0,0.007580908934412119,0.02013808975834292,0.020091848450057407
M1M3 ThermalSystems runs with Kafka,2.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
provide a link to the schedview stuff in the Nightly Digest,1.0,0.007006369426751592,0.00863060989643268,0.25861079219288174
Fix aclose warnings in the Nublado client,1.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Update sample_alert_info docs and add sample alerts to stream,1.0,0.02102556378034085,0.04622938243191408,0.019517795637198625
Perform scale test of Cassandra APDB connections,4.0,0.10570235840936479,0.5227617951668585,0.40126291618828935
Fix up storage class for backup volume on usdf-rsp-int,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
LabView tutorials,3.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Squareone: Improve Times Square client efficiency by closing SSE when compute is finished,2.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Upgrade summit sal-dx debug node toolset,1.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Issue with initialization of TAP service in notebook utils,2.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Capture info for Nightly Digest fresh start,1.0,0.007006369426751592,0.013233601841196777,0.01320321469575201
Develop the Rotator and Hexapod Python GUIs in Phase 6,4.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Add support for the quota spawn flag to Nublado,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
REST proxy Kafka topics should be created in Sasquatch,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Reduce getTemplate runtime with warping config changes,2.0,0.005926149079015321,0.5408822401227464,0.5169345579793341
Update jenkins to exclude paulprice from getting notifications,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Deploy Kafka to the Summit,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
Review Kafdrop configuration,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Kafka cycle 4,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
LOVE summit deployment is missing env variables for SMTP email connection,2.0,0.0027070063694267514,0.07882623705408516,0.32864523536165324
Update OS references in science pipeline documentation,2.0,0.024625580995007744,0.03567318757192175,0.03559127439724454
Fix mergeMultiprofit task to run on incomplete data,2.0,0.04252237906696506,0.16438051400076717,0.11079219288174512
Reset Sasquatch Kafka brokers at USDF ,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
TAP service async job lists shows the same query repeatedly when specifying LAST as a query param with more queries than are available,4.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Handover meetings,1.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Import APDB client metrics into grafana,6.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Deploy ACL control on calibration production directories owned by czw.,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Integrate Gafaelfawr rate limiting with Phalanx,2.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Test composing AL+DF kernel basis functions,5.0,0.14227707006369428,0.5408822401227464,0.26693455797933413
Spectractor SIMBAD query breaks with astroquery 0.4.8,1.0,0.2200098984334653,0.7079785193709245,0.44144661308840416
Topic parameter private_rcvStamp is not used anymore on Kafka so LOVE code needs to be adjusted,1.0,0.022292993630573247,0.07882623705408516,0.07864523536165327
Fix time accounting,2.0,0.007006369426751592,0.013233601841196777,0.01320321469575201
"Exceptions in TAP Service logs ""java.util.NoSuchElementException: not found""",1.0,0.04566405577552074,0.18291522823168394,0.03616532721010333
Enable Sasquatch backups in all environments,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Rename EAS connector to envsys since EAS is a real CSC now,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Upgrade APDB schema in Cassandra dev cluster to 5.0.0,1.0,0.19697452229299361,0.4906482546988876,0.1624569460390356
Determine list of visits from ComCam for image differencing QA,1.0,0.005926149079015321,0.5227617951668585,0.6512629161882894
Times Square: Sentry,4.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
Update Supported Platforms section of developer guide,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Write tech note comparing database platforms for the PPDB,10.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Update thresholds for inclusion in coadds for LSSTComCam ,2.0,0.08761189533482527,0.30326812428078254,0.14351320321469577
DIMM readiness,1.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
Work on ATS PXIs installation,1.0,0.0788905147185402,0.24876102800153432,0.2233065442020666
squareone: Link to Times Square docs from app,4.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Improve the Hexapod Warming Up Process,1.0,0.09761146496815286,0.3693517453011124,0.3358208955223881
Fix ts_m1m3_utils conda build,1.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
Fix up telegraf-app-metrics label in Sasquatch,1.0,0.12500645550008607,0.4227617951668585,0.4018369690011481
Include is_negative in APDB,1.0,0.005926149079015321,0.5408822401227464,0.5169345579793341
"Correct intra, extra group ids from comcam on-sky.",1.0,0.028759252883456703,0.09239739163789797,0.08553386911595867
Add quota override support to Gafaelfawr,3.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Add column groups to Felis,6.0,0.03444224479256326,0.09073264288454162,0.03731343283582089
Check if environmental variables used in initSalEnvironment are set,2.0,0.19104837321397833,0.7187802071346375,0.23765786452353618
times-square: deploy on usdf-rsp-prod,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Generate CTI calibration for LSSTComCam,2.0,0.011152952315372697,0.023452243958573073,0.003444316877152698
Update cp_verify mosaic configuration to account for dynamic connections,1.0,0.04950077466001033,0.19646336785577292,0.12284730195177956
Setup the Kafka daily workflows,2.0,0.07385737648476502,0.3292366705024933,0.23478760045924227
times-square: Migrate constrained string columns to text types,1.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
More Kafka build and deployment work,3.0,0.09488294026510587,0.2892750287686997,0.26865671641791045
Ensure LATISS and LSSTComCam calibrations match between embargo and main,1.0,0.17012609743501464,0.500391254315305,0.14006888633754308
Update docker-awscli to be compatiable with aarch64,1.0,0.011499397486658633,0.04152665899501343,0.02812858783008037
Configure pod autoscaling for Butler server,1.0,0.020672663108968842,0.04948216340621404,0.04936854190585534
Document newly added support for Mermaid graphs,1.0,0.016788603890514717,0.038649789029535864,0.025258323765786454
SP only - Implement gotoRaDec in the DIMM CSC,2.0,0.015452315372697537,0.055772919064058304,0.02238805970149254
Add API rate limiting support to Gafaelfawr,3.0,0.0805108452401446,0.2710011507479862,0.2703788748564868
Kafka summit readiness 3,5.0,0.1128959373386125,0.2184042961258151,0.21067738231917338
times-square: Add Alembic and schema migrations,3.0,0.1612756068170081,0.5752819332566168,0.3926521239954076
Remove SAL interface from ATMCS & ATPneumatics LabVIEW controller in Phase 1,3.0,0.023635737648476502,0.0723590333716916,0.05223880597014925
Use nightly telegraf for app metrics,1.0,0.006369426751592356,0.02243958573072497,0.02238805970149254
AP Precusor Processing for January,6.0,0.015895593045274575,0.026904487917146145,0.006888633754305396
